,title,url,author
838,True iPhone killer: the BlackBerry Terminator,https://search.techcrunch.com/click/_ylt=A0geKI7K0s1g7aUA8VqnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130378/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2008%2f10%2f01%2ftrue-iphone-killer-the-blackberry-terminator%2f/RK=2/RS=BbPBX4fnJ2_yiHTkAXLPwHIaYVA-,By Devin Coldewey
839,Daily Crunch: The age of quantum computing is here,https://search.techcrunch.com/click/_ylt=A0geKI7K0s1g7aUA81qnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130378/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f01%2f08%2fdaily-crunch-the-age-of-quantum-computing-is-here%2f/RK=2/RS=CgCNyQWezR3DIVX9bzYLU5urCNQ-,By Taylor Nakagawa
840,"With China tariffs delayed, Beijing faces startup dilemma",https://search.techcrunch.com/click/_ylt=AwrJ61rN0s1gaNEA8DenBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130381/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f02%2f25%2fwith-china-tariffs-delayed-beijing-faces-startup-dilemma%2f/RK=2/RS=S9Fjf0m1aLpuLOKSh9NMwOyUid4-,By Danny Crichton
841,The Moto Z3 will get 5G via mod,https://search.techcrunch.com/click/_ylt=AwrJ61rN0s1gaNEA8jenBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130381/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2018%2f08%2f02%2fthe-moto-z3-will-get-5g-via-mod%2f/RK=2/RS=0LmYjGetnhoALBouReiHg8YnVKs-,By Brian Heater
842,The FCC's craven net neutrality vote announcement makes no mention of the 22 million comments filed,https://search.techcrunch.com/click/_ylt=AwrJ61rN0s1gaNEA9DenBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130381/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2017%2f11%2f21%2fthe-fccs-craven-net-neutrality-vote-announcement-makes-no-mention-of-the-22-million-comments-filed%2f/RK=2/RS=VYnqY9HW3pMxbmNXauQKqMkOZ4o-,By Devin Coldewey
843,Huawei says it shipped 59M smartphones in Q1 as revenue jumped 39% to $27B,https://search.techcrunch.com/click/_ylt=AwrJ61rN0s1gaNEA9jenBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130381/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f04%2f22%2fhuawei-59-million-smartphones-q1-2019%2f/RK=2/RS=ifjgkFK71Nx2zM4IJFzzAEVGsKA-,By Jon Russell
844,Lawmakers said to be behind Huawei’s continued U.S. carrier woes,https://search.techcrunch.com/click/_ylt=AwrJ61rN0s1gaNEA.DenBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130381/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2018%2f01%2f16%2flawmakers-said-to-be-behind-huaweis-continued-u-s-carrier-woes%2f/RK=2/RS=bmMm14tiEEQxlg3EUoPPQvzdyBo-,By Brian Heater
845,It's time to chart a course for 5G success,https://search.techcrunch.com/click/_ylt=AwrJ61rN0s1gaNEA.jenBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130381/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2018%2f01%2f10%2fits-time-to-chart-a-course-for-5g-success%2f/RK=2/RS=cuF_NUPy42fPITqr_e17bBsIRqY-,By Commissioner Jessica Rosenworcel
846,Kumu Networks Nabs $25M From Cisco And Big Carriers For 'Breakthrough' Wireless Tech,https://search.techcrunch.com/click/_ylt=AwrJ61rN0s1gaNEA_DenBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130381/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2016%2f01%2f20%2fkumu-networks-nabs-25m-from-cisco-and-big-carriers-for-breakthrough-wireless-tech%2f/RK=2/RS=1RvxxOP.EzeiJAuV5VoDLUIsFVo-,By Ingrid Lunden
847,The responsibility for a sustainable digital future,https://search.techcrunch.com/click/_ylt=AwrJ61rN0s1gaNEA_jenBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130381/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f03%2f12%2fthe-responsibility-for-a-sustainable-digital-future%2f/RK=2/RS=dWl95M7CyAAPCatv_rKAg0DD62c-,By Mounir Mahjoubi
848,"Pairing Razer's Seiren and Mamba is a fun PC gaming idea, but it's costly",https://search.techcrunch.com/click/_ylt=AwrJ61rN0s1gaNEAADinBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130381/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2016%2f09%2f15%2fpairing-razers-seiren-and-mamba-is-a-fun-gaming-idea-but-its-costly%2f/RK=2/RS=PU2vHU_jWO9v1dNV5QTLrNuMuGU-,By Stefan Etienne
849,Feeling blue might lead to faster broadband,https://search.techcrunch.com/click/_ylt=AwrJ61rN0s1gaNEAAjinBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130381/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2017%2f10%2f19%2ffeeling-blue-might-lead-to-faster-broadband%2f/RK=2/RS=dprYfgjm98OlZoWXRAzSfdJNkiw-,By John Biggs
850,Jeffrey Katzenberg's streaming service Quibi is doing a show about Snapchat's founding,https://search.techcrunch.com/click/_ylt=A2KLfSLQ0s1gX9UA2ZSnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130384/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f03%2f08%2fjeffrey-katzenbergs-streaming-service-quibi-is-doing-a-show-about-snapchats-founding%2f/RK=2/RS=JPoms6p_65vjNUEyu4i3bfZD.P0-,By Sarah Perez
851,Huawei’s folding phone debuts this month,https://search.techcrunch.com/click/_ylt=A2KLfSLQ0s1gX9UA25SnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130384/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f02%2f01%2fhuaweis-folding-phone-debuts-this-month%2f/RK=2/RS=fqYnz0Wgad3GHazX40rG1hjaRLQ-,By Brian Heater
852,Ericsson + Cisco Ink Strategic Deal Projected To Bring Each $1B More In Sales By 2018,https://search.techcrunch.com/click/_ylt=A2KLfSLQ0s1gX9UA3ZSnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130384/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2015%2f11%2f09%2fericsson-cisco-partnership%2f/RK=2/RS=fgDmzVRXKG8ElthmGHzKrJ_TzkY-,By Ingrid Lunden
853,"Still a year away from launch, Meg Whitman and Jeffrey Katzenberg's Quibi keeps adding talent",https://search.techcrunch.com/click/_ylt=A2KLfSLQ0s1gX9UA35SnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130384/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2018%2f12%2f05%2fstill-a-year-away-from-launch-meg-whitman-and-jeffrey-katzenbergs-quibi-keeps-adding-talent%2f/RK=2/RS=vMwjlFJmII84w5sszkloXwsjO0Y-,By Jonathan Shieber
854,Internet connectivity projects unite as Alphabet spinout Loon grabs $125M from SoftBank's HAPSMobile,https://search.techcrunch.com/click/_ylt=A2KLfSLQ0s1gX9UA4ZSnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130384/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f04%2f24%2falphabet-spinout-loon-grabs-125m-from-softbank%2f/RK=2/RS=gcrL6fwR1FNo47Za5ZkIWBocRrY-,By Jon Russell
855,Cisco: By 2013 Video Will Be 90 Percent Of All Consumer IP Traffic And 64 Percent of Mobile,https://search.techcrunch.com/click/_ylt=A2KLfSLQ0s1gX9UA45SnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130384/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2009%2f06%2f09%2fcisco-by-2013-video-will-be-90-percent-of-all-consumer-ip-traffic-and-64-percent-of-mobile%2f/RK=2/RS=Lu3vvuab88mQTIWlUGKQpd14J3o-,By Erick Schonfeld
856,"With Apple lawsuits still looming, Qualcomm beats revenue expectations",https://search.techcrunch.com/click/_ylt=A2KLfSLQ0s1gX9UA5ZSnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130384/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2017%2f11%2f01%2fwith-apple-lawsuits-still-looming-qualcomm-beats-revenue-expectations%2f/RK=2/RS=vTEasSgl6syAOc4NqRpfigC4ils-,By Jonathan Shieber
857,Told you so: Samsung Adidas phone coming,https://search.techcrunch.com/click/_ylt=A2KLfSLQ0s1gX9UA55SnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130384/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2007%2f10%2f25%2ftold-you-so-samsung-adidas-phone-coming%2f/RK=2/RS=SsSJE9lZE8mAZJQbz2q3.p5RQ2o-,By TechCrunch
858,The day the lights went out at CES,https://search.techcrunch.com/click/_ylt=A2KLfSLQ0s1gX9UA6ZSnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130384/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2018%2f01%2f10%2fthe-day-the-lights-went-out-at-ces%2f/RK=2/RS=UZ0vheaFnzTZ6yjfoPzpluvw8.Y-,By Brian Heater
859,Buick unveils an all-electric SUV concept and it's exactly what GM needs,https://search.techcrunch.com/click/_ylt=A2KLfSLQ0s1gX9UA65SnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130384/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2018%2f04%2f17%2fbuick-unveils-an-all-electric-suv-concept-and-its-exactly-what-gm-needs%2f/RK=2/RS=qGWui5mAbpDhQPxK.pmzTjYLfig-,By Matt Burns
860,AT&T is lying to customers with 5G marketing,https://search.techcrunch.com/click/_ylt=AwrE1.HU0s1gpNcAPvOnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130388/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f01%2f07%2fatt-is-lying-to-customers-with-5g-marketing%2f/RK=2/RS=F.wDhgbk9bxC3zvlMfjeRBG3oBs-,By Matt Burns
861,Qualcomm settles antitrust case in Taiwan,https://search.techcrunch.com/click/_ylt=AwrE1.HU0s1gpNcAQPOnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130388/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2018%2f08%2f10%2fqualcomm-settles-antitrust-case-in-taiwan%2f/RK=2/RS=jsS6U7Lp_STtrrgh5uX_VvdwfMg-,By Jon Russell
862,LG teams up with HERE for self-driving telematics tech,https://search.techcrunch.com/click/_ylt=AwrE1.HU0s1gpNcAQvOnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130388/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2017%2f12%2f27%2flg-teams-up-with-here-for-self-driving-telematics-tech%2f/RK=2/RS=DNEWPkNvxIBA7N2lZPP2TCYjV4c-,By Darrell Etherington
863,Europe to cap intra-EU call fees as part of overhaul to telecoms rules,https://search.techcrunch.com/click/_ylt=AwrE1.HU0s1gpNcARPOnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130388/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2018%2f06%2f06%2feurope-to-cap-intra-eu-call-fees-as-part-of-overhaul-to-telecoms-rules%2f/RK=2/RS=VPK_o3ARxu561mugsysugoSmIAs-,By Natasha Lomas
864,Samsung will unveil the Galaxy S10 February 20 in San Francisco,https://search.techcrunch.com/click/_ylt=AwrE1.HU0s1gpNcARvOnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130388/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f01%2f10%2fsamsung-will-unveil-the-galaxy-s10-february-20-in-san-francisco%2f/RK=2/RS=Xc5qrWwNyIlCp3w66kWpCUdDDq4-,By Brian Heater
865,Phase: almost Guitar Hero on your iPod,https://search.techcrunch.com/click/_ylt=AwrE1.HU0s1gpNcASPOnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130388/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2007%2f11%2f06%2fphase-almost-guitar-hero-on-you-ipod%2f/RK=2/RS=qP0tt0oHEyJTTr6T6a50gcv558A-,By Nicholas Deleon
866,Red Hat looks beyond Linux,https://search.techcrunch.com/click/_ylt=AwrE1.HU0s1gpNcASvOnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130388/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2018%2f03%2f31%2fred-hat-looks-beyond-linux%2f/RK=2/RS=xT14gjM3SaV0M1_IXe8lTEglRhM-,By Frederic Lardinois
867,The White House will meet with tech execs to talk ‘transformational ideas’,https://search.techcrunch.com/click/_ylt=AwrE1.HU0s1gpNcATPOnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130388/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2018%2f11%2f29%2fthe-white-house-will-meet-with-tech-execs-to-talk-transformational-ideas%2f/RK=2/RS=7KEW2XEF4rfIHJXspAsdu2GW4ik-,By Brian Heater
868,Robert Swan named Intel CEO,https://search.techcrunch.com/click/_ylt=AwrE1.HU0s1gpNcATvOnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130388/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f01%2f31%2frobert-swan-named-intel-ceo%2f/RK=2/RS=mZa0vQUSKFPleODtn1myl0C7BmA-,By Brian Heater
869,Keen On... The Mobile Future: Why IT Might Not Happen,https://search.techcrunch.com/click/_ylt=AwrE1.HU0s1gpNcAUPOnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130388/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2013%2f08%2f06%2fkeen-on-the-future-why-it-might-not-happen%2f/RK=2/RS=qTQ41RYw.YqctCAQu3OAzKQSVzE-,By Andrew Keen
870,The Power and the Promise of 5G with Chaitanya Kanojia (Starry) | Disrupt SF 2018,https://search.techcrunch.com/click/_ylt=A0geKefY0s1glgsAT6enBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130392/RO=10/RU=https%3a%2f%2ftechcrunch.com%2fvideo%2fthe-power-and-the-promise-of-5g-with-chaitanya-kanojia-starry-disrupt-sf-2018%2f/RK=2/RS=Nw5clFa2Xvx9iJ1Bn3uYhAYEmr4-,By TC Video
871,FCC Chairman pledges to roll back net neutrality regulations during European address,https://search.techcrunch.com/click/_ylt=A0geKefY0s1glgsAUKenBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130392/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2017%2f02%2f28%2fajit-pai-mwc%2f/RK=2/RS=bMckEkswG5utwaXEu.QsRi.f8yA-,By Brian Heater
872,Apple Releases iQuiz iPod Game On The Cheap,https://search.techcrunch.com/click/_ylt=A0geKefY0s1glgsAUqenBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130392/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2007%2f04%2f24%2fapple-releases-iquiz-ipod-game-on-the-cheap%2f/RK=2/RS=fQBVTvO2Kl5t1dIgQAHJ66tNaRU-,By TechCrunch
873,Phone shipments expected to rebound in 2020,https://search.techcrunch.com/click/_ylt=A0geKefY0s1glgsAVKenBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130392/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f04%2f08%2fphone-shipments-expected-to-rebound-in-2020%2f/RK=2/RS=VPtLRZibS0FSyp584SmHQTzREEQ-,By Brian Heater
874,"Toshiba intros the LED backlit SV670 REGZA TVs, and two mundane TV lines",https://search.techcrunch.com/click/_ylt=A0geKefY0s1glgsAVqenBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130392/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2009%2f06%2f10%2ftoshiba-intros-the-led-backlit-sv670-regza-tvs-and-two-other-mundane-lines%2f/RK=2/RS=CAjE5nFyVmJ8tkx5Eeg5te8Fb.E-,By Matt Burns
875,Productive mobility is poised to give business a virtual boost,https://search.techcrunch.com/click/_ylt=A0geKefY0s1glgsAWKenBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130392/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2016%2f09%2f18%2fproductive-mobility-is-poised-to-give-business-a-virtual-boost%2f/RK=2/RS=Mj6Fr_z4MbbbpElRHzaUG1OgbQI-,By Diomedes Kastanis
876,European OQO to get 3.5G HSDPA modem,https://search.techcrunch.com/click/_ylt=A0geKefY0s1glgsAWqenBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130392/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2007%2f12%2f03%2feuropean-oqo-to-get-35g-hsdpa-modem%2f/RK=2/RS=_hq9iVIPRlxfG2jTVIq.Z1TVDqA-,By TechCrunch
877,What to expect at Mobile World Congress 2017,https://search.techcrunch.com/click/_ylt=A0geKefY0s1glgsAW6enBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130392/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2017%2f02%2f20%2fmwc-preview%2f/RK=2/RS=rFEE_p4cGLGpu60.mT_Xsb.eH4o-,By Brian Heater
878,Daily Crunch: Bezos accuses National Enquirer of blackmail,https://search.techcrunch.com/click/_ylt=A0geKefY0s1glgsAXaenBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130392/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f02%2f08%2fdaily-crunch-bezos-vs-national-enquirer%2f/RK=2/RS=IwhMqlV4fNAFcdkfj1qYz9CrzYM-,By Anthony Ha
879,Intel's latest chip is designed for computing at the edge,https://search.techcrunch.com/click/_ylt=A0geKefY0s1glgsAX6enBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130392/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2018%2f02%2f07%2fintels-latest-chip-is-designed-for-computing-at-the-edge%2f/RK=2/RS=WCZyUssLKLUC81CLV4vC2voyKrg-,By Ron Miller
880,"Nielsen: iPhone In Fourth Place Among Smartphones, First In Customer Satisfaction (Not For Long)",https://search.techcrunch.com/click/_ylt=AwrJ7Fba0s1gQJwA7S.nBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130395/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2008%2f07%2f11%2fnielsen-iphone-in-fourth-place-among-smartphones-first-in-customer-satisfaction-not-for-long%2f/RK=2/RS=G.4ROVOAG7dfFTPvfsXmmk0jZQY-,By Michael Arrington
881,Daily Crunch: Spotify files complaint against Apple,https://search.techcrunch.com/click/_ylt=AwrJ7Fba0s1gQJwA7y.nBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130395/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f03%2f13%2fdaily-crunch-spotify-apple%2f/RK=2/RS=YppLgr_bKER9PZRPzxi55RZ.Ghw-,By Anthony Ha
882,Huawei says it shipped 59M smartphones in Q1 as revenue jumped 39% to $27B,https://search.techcrunch.com/click/_ylt=AwrJ7Fba0s1gQJwA8S.nBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130395/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f04%2f22%2fhuawei-59-million-smartphones-q1-2019%2f/RK=2/RS=Nw1ip5.M0UBBpaWcrOq_un4nSMY-,By Jon Russell
883,Small Case Manufacturer Confirms New iPod?,https://search.techcrunch.com/click/_ylt=AwrJ7Fba0s1gQJwA8y.nBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130395/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2007%2f09%2f03%2fsmall-case-manufacturer-confirms-new-ipod%2f/RK=2/RS=0R0lOwk42rDXe7J4bZJvOPfIVbM-,By TechCrunch
884,Search giant Baidu has driven the most autonomous miles in Beijing,https://search.techcrunch.com/click/_ylt=AwrJ7Fba0s1gQJwA9C.nBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130395/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f04%2f02%2fbaidu-self-driving-2018%2f/RK=2/RS=hThrzTgOJjyxQl5hlVR1iyo1gsc-,By Rita Liao
885,"T-Mobile officially unveils its home TV service, TVision Home",https://search.techcrunch.com/click/_ylt=AwrJ7Fba0s1gQJwA9i.nBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130395/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f04%2f10%2ft-mobile-officially-unveils-its-home-tv-service-tvision-home%2f/RK=2/RS=WLNSDf8mxz31m8ZyWCqbHHA4GBI-,By Sarah Perez
886,"3.5G BlackBerry out in the wild, somewhere",https://search.techcrunch.com/click/_ylt=AwrJ7Fba0s1gQJwA.C.nBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130395/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2008%2f03%2f21%2f35g-blackberry-out-in-the-wild-somewhere%2f/RK=2/RS=Rfk03Ba32RQeZyDoce.Cgq8XYaY-,By TechCrunch
887,"Still a year away from launch, Meg Whitman and Jeffrey Katzenberg's Quibi keeps adding talent",https://search.techcrunch.com/click/_ylt=AwrJ7Fba0s1gQJwA.S.nBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130395/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2018%2f12%2f05%2fstill-a-year-away-from-launch-meg-whitman-and-jeffrey-katzenbergs-quibi-keeps-adding-talent%2f/RK=2/RS=kUTZbTPpW9DyZYnmNfQsLqvBli8-,By Jonathan Shieber
888,"Carriers banking on cars to drive 5G, rev up a new growth engine",https://search.techcrunch.com/click/_ylt=AwrJ7Fba0s1gQJwA.y.nBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130395/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2017%2f03%2f01%2fcarriers-banking-on-cars-to-drive-5g-rev-up-a-new-growth-engine%2f/RK=2/RS=THVZdcr3QYn5klgjIAa1teIs4m0-,By Natasha Lomas
889,Breaking: Garmin goes feet-first into cellphone business with flagship Nuviphone,https://search.techcrunch.com/click/_ylt=AwrJ7Fba0s1gQJwA_S.nBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130395/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2008%2f01%2f30%2fbreaking-garmin-goes-feet-first-into-cellphone-business-with-flagship-nuviphone%2f/RK=2/RS=t197yk9l9v6AWtgWWV2sgcrtJWs-,By Matt Hickey
890,Phone shipments expected to rebound in 2020,https://search.techcrunch.com/click/_ylt=A0geKYne0s1ghJcAbqSnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130398/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2019%2f04%2f08%2fphone-shipments-expected-to-rebound-in-2020%2f/RK=2/RS=xVBC._iNuaV6PAKZF3TtHehR7HI-,By Brian Heater
891,Touchscreen Blackberry: Myth or Legend?,https://search.techcrunch.com/click/_ylt=A0geKYne0s1ghJcAcKSnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130398/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2007%2f12%2f21%2ftouchscreen-blackberry-myth-or-legend%2f/RK=2/RS=GUTD7XqWk8EVMyZUr.9yy6naF5M-,By Devin Coldewey
892,"Huawei CFO arrested in Canada, awaits US extradition",https://search.techcrunch.com/click/_ylt=A0geKYne0s1ghJcAcaSnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130398/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2018%2f12%2f05%2fhuawei-cfo-arrested-in-canada-awaits-us-extradition%2f/RK=2/RS=eiWDs9eGLu5t5tqchX70MUS8fao-,By Kate Clark
893,Making way for new levels of American innovation,https://search.techcrunch.com/click/_ylt=A0geKYne0s1ghJcAc6SnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130398/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2018%2f08%2f15%2fmaking-way-for-new-levels-of-american-innovation%2f/RK=2/RS=6_ggprirNxRUPwQ.qJ95hMjcf6Y-,By Matt Weinberg
894,Cisco buys July Systems to bring digital experience to the real world,https://search.techcrunch.com/click/_ylt=A0geKYne0s1ghJcAdaSnBWVH;_ylu=Y29sbwNiZjEEcG9zAzEEdnRpZAMEc2VjA3Nj/RV=2/RE=1624130398/RO=10/RU=https%3a%2f%2ftechcrunch.com%2f2018%2f06%2f19%2fcisco-buys-july-systems-to-bring-digital-experience-to-the-real-world%2f/RK=2/RS=7UACYpp61VjiiaZCpRTbNuALukk-,By Ron Miller
